org.h2.store.fs.FileDisk.write(Ljava/nio/ByteBuffer;)I,0.011
org.h2.store.fs.FileUtils.writeFully(Ljava/nio/channels/FileChannel;Ljava/nio/ByteBuffer;)V,0
org.h2.store.FileStore.write([BII)V,0
org.h2.pagestore.PageStore.writePage(ILorg/h2/store/Data;)V,0
org.h2.pagestore.PageStreamData.write()V,0
org.h2.pagestore.PageOutputStream.storePage()V,0
org.h2.pagestore.PageOutputStream.write([BII)V,0
org.h2.pagestore.PageLog.write(Lorg/h2/store/Data;)V,0
org.h2.pagestore.PageLog.logAddOrRemoveRow(Lorg/h2/engine/Session;ILorg/h2/result/Row;Z)V,0
org.h2.pagestore.PageStore.logAddOrRemoveRow(Lorg/h2/engine/Session;ILorg/h2/result/Row;Z)V,0
org.h2.pagestore.db.PageDataIndex.addTry(Lorg/h2/engine/Session;Lorg/h2/result/Row;)V,0
org.h2.pagestore.db.PageDataIndex.add(Lorg/h2/engine/Session;Lorg/h2/result/Row;)V,0
org.h2.pagestore.db.PageStoreTable.addRow(Lorg/h2/engine/Session;Lorg/h2/result/Row;)V,0
org.h2.engine.Database.addMeta(Lorg/h2/engine/Session;Lorg/h2/engine/DbObject;)V,0
org.h2.engine.Database.addSchemaObject(Lorg/h2/engine/Session;Lorg/h2/schema/SchemaObject;)V,0
org.h2.command.ddl.CreateTable.update()I,0
org.h2.command.CommandContainer.update(Ljava/lang/Object;)Lorg/h2/result/ResultWithGeneratedKeys;,0
org.h2.command.Command.executeUpdate(Ljava/lang/Object;)Lorg/h2/result/ResultWithGeneratedKeys;,0
org.h2.jdbc.JdbcStatement.executeInternal(Ljava/lang/String;Ljava/lang/Object;)Z,0
org.h2.jdbc.JdbcStatement.execute(Ljava/lang/String;)Z,0
edu.cmu.cs.mvelezce.bench.Database.update(Ljava/lang/String;)V,0
edu.cmu.cs.mvelezce.bench.c.BenchC.load()V,0
edu.cmu.cs.mvelezce.bench.c.BenchC.init(Ledu/cmu/cs/mvelezce/bench/Database;I)V,0
edu.cmu.cs.mvelezce.bench.RunBenchC.run([Ljava/lang/String;)V,0.016
edu.cmu.cs.mvelezce.bench.RunBenchC.main([Ljava/lang/String;)V,0
