FILE_LOCK,AUTOCOMMIT,ACCESS_MODE_DATA,CIPHER,CACHE_TYPE,CACHE_SIZE,MV_STORE,ANALYZE_AUTO,DEFRAG_ALWAYS,IFEXISTS,FORBID_CREATION,IGNORE_UNKNOWN_SETTINGS,PAGE_SIZE,ANALYZE_SAMPLE,COMPRESS,OPTIMIZE_DISTINCT,time
0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,3.02
0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,3.02
1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,3.11
1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,3.124
0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,34.054
0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,3.059
1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,19.181
1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,19.154
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3.044
0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,3.083
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2.911
0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,3.104
0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,19.121
1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,3.036
1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,2.911
0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,3.081
0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,3.111
1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,2.903
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10.981
1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,3.126
0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,3.059
1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,19.181
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,86.266
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.081
1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,86.191
0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,3.021
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,2.892
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,34.131
1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,33.257
1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,3.081
0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,34.057
1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,19.181
0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,3.06
0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,3.299
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3.11
1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2.903
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3.11
1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,34.174
0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,2.879
1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,85.228
0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,34.057
0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,10.979
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,3.124
1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,34.131
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,10.981
0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,3.104
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,3.109
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,18.959
1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,10.99
1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,3.044
1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,3.11
0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,34.059
1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,33.249
0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,33.015
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,86.421
1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,3.109
1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,11.156
1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,19.154
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,3.021
1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,3.11
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33.01
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,19.12
1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,3.066
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,3.021
1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,3.126
0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,3.06
1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,11.205
1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,3.109
0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,3.06
1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,33.249
1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,87.251
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,11.205
0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,86.457
1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,19.228
0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,34.054
0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,33.079
0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,3.104
1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,86.191
1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,87.251
1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,87.251
1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,3.11
0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,3.111
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3.294
1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,11.205
0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,19.12
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,3.045
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.892
0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,3.06
1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,3.11
0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,85.257
1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,19.181
1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,19.181
1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,2.911
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,3.111
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,3.299
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,33.249
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,11.054
0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,19.258
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,3.021
1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.911
0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,33.079
1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,19.181
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3.073
1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,2.903
1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,85.228
0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,3.045
1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,85.228
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11.097
0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,86.457
1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,3.124
0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,3.059
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,33.015
1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,3.294
1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,34.131
0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,33.015
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,19.079
1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,3.294
0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,2.879
1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,2.903
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,86.421
0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,3.081
0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,3.299
1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,3.097
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,18.959
0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,3.081
0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,3.059
0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,19.258
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,3.11
0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,3.021
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,3.073
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,3.317
0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,2.892
1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,3.044
1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,11.089
1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,3.124
1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3.097
0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,3.02
0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,3.104
1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,2.911
1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,3.066
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,34.174
1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,3.294
0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,3.059
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,85.228
0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,11.097
1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,3.044
0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3.081
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.981
0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,11.054
0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,19.121
1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,11.205
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.981
1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,3.066
1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,3.126
0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,3.081
1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,33.257
1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,3.068
0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,3.021
1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,19.079
1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,87.251
1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,34.131
1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,19.181
0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,3.059
1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,85.228
1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,3.317
1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,3.068
0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,3.021
1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,3.068
1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,3.126
1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,3.124
0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,3.083
0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3.111
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3.073
1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,19.181
0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,3.081
1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,19.181
0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,3.299
0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,86.421
0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,3.104
0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,2.879
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.981
1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,33.257
0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,3.02
0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,3.083
1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,34.131
1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3.124
0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,86.948
0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,86.421
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,3.083
0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,3.021
1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,86.266
0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,34.057
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,33.01
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,2.892
0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,19.121
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,11.205
0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,86.421
1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,3.066
0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,86.948
0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,33.015
1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,3.044
1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,3.317
0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,86.421
1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,86.266
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,3.11
0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,85.257
0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,33.015
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,3.044
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,34.057
0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,19.12
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11.205
1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,19.181
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,34.131
0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,34.059
0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,2.879
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,2.903
0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,3.007
1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,19.079
1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,3.097
0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,86.457
1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,2.911
0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,3.111
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,34.057
0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,86.457
0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,2.879
0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,19.12
1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,3.109
0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,19.121
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,33.249
1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,19.079
0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,3.111
1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,3.044
0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,86.948
0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,3.083
0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,3.007
1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,19.079
1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,3.294
0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,34.057
0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,86.948
0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,19.121
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,2.879
1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,3.081
0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,3.021
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,19.079
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.981
1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,3.044
0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,3.083
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2.879
0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,10.981
0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,19.121
1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,11.089
0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,33.01
1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,33.257
0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,86.948
1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,33.257
1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,11.089
0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,18.959
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,19.181
1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3.124
0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,3.111
0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,3.073
1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,3.044
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,3.083
1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,11.156
0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,3.059
0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,34.054
1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,19.228
0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,2.879
1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,11.205
1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,3.068
0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,19.12
0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3.021
1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,3.126
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,3.111
0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,86.421
0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,34.057
0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3.111
0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,19.258
1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,86.266
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,86.457
1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,3.097
0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,3.007
0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,86.948
1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,3.294
1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,10.99
1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,3.036
0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3.073
0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11.097
0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,3.021
0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,85.257
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,86.948
0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,34.059
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,19.258
1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,3.317
1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,85.228
1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,34.131
1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,3.11
1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,3.126
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,3.299
1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,3.124
1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,33.249
0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,3.059
0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,34.054
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,34.131
0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,10.974
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,3.059
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,19.12
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,33.015
0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,34.059
0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,86.948
1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,3.124
0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,3.083
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,33.079
1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,3.044
1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,3.294
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.981
1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,3.109
1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.081
1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,11.156
1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,3.126
0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,3.275
0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,85.257
1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,3.294
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,3.02
1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,34.131
0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,3.045
0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3.073
1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,86.266
0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,11.059
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.073
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,11.089
1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2.911
0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,3.111
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,3.007
1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,3.11
0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,18.959
0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3.073
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,11.054
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,19.181
0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,86.421
1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,86.191
0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,3.083
0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,34.057
1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,11.156
1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,87.251
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,33.079
0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,19.258
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,10.981
0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,3.021
1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,19.228
0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,3.111
1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3.317
1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,86.191
1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,19.228
1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,11.205
1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,11.156
0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,3.021
0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3.007
1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,3.126
1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3.081
0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,11.054
1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,33.257
0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,11.097
1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,34.174
1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2.911
0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,2.892
0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,2.879
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,34.131
1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,3.124
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,33.249
0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,3.073
1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,11.156
0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,85.257
1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,34.131
1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,3.124
0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,3.083
1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,3.066
0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,34.054
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,3.044
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,2.903
0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,3.045
1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,34.174
1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,3.112
