org.h2.command.Prepared.setCurrentRowNumber(J)V,0.005
org.h2.command.dml.Select.gatherGroup(II)V,0
org.h2.command.dml.Select.queryGroup(ILorg/h2/result/LocalResult;JZ)V,0
org.h2.command.dml.Select.queryWithoutCache(ILorg/h2/result/ResultTarget;)Lorg/h2/result/ResultInterface;,0
org.h2.command.dml.Query.queryWithoutCacheLazyCheck(ILorg/h2/result/ResultTarget;)Lorg/h2/result/ResultInterface;,0
org.h2.command.dml.Query.query(ILorg/h2/result/ResultTarget;)Lorg/h2/result/ResultInterface;,0
org.h2.command.dml.Query.query(I)Lorg/h2/result/ResultInterface;,0
org.h2.command.CommandContainer.query(I)Lorg/h2/result/ResultInterface;,0
org.h2.command.Command.executeQuery(IZ)Lorg/h2/result/ResultInterface;,0
org.h2.jdbc.JdbcPreparedStatement.executeQuery()Ljava/sql/ResultSet;,0
edu.cmu.cs.mvelezce.bench.Database.query(Ljava/sql/PreparedStatement;)Ljava/sql/ResultSet;,0
edu.cmu.cs.mvelezce.bench.c.BenchCThread.processStockLevel()V,0
edu.cmu.cs.mvelezce.bench.c.BenchCThread.process()V,0
edu.cmu.cs.mvelezce.bench.c.BenchC.runTest()V,0.006
edu.cmu.cs.mvelezce.bench.RunBenchC.run([Ljava/lang/String;)V,0.016
edu.cmu.cs.mvelezce.bench.RunBenchC.main([Ljava/lang/String;)V,0

