org.h2.value.ValueInt.checkRange(J)Lorg/h2/value/ValueInt;,0.005
org.h2.value.ValueInt.subtract(Lorg/h2/value/Value;)Lorg/h2/value/Value;,0.005
org.h2.expression.BinaryOperation.getValue(Lorg/h2/engine/Session;)Lorg/h2/value/Value;,0.005
org.h2.expression.condition.Comparison.getValue(Lorg/h2/engine/Session;)Lorg/h2/value/Value;,0
org.h2.expression.condition.ConditionAndOr.getValue(Lorg/h2/engine/Session;)Lorg/h2/value/Value;,0
org.h2.expression.condition.ConditionAndOr.getValue(Lorg/h2/engine/Session;)Lorg/h2/value/Value;,0
org.h2.expression.condition.ConditionAndOr.getValue(Lorg/h2/engine/Session;)Lorg/h2/value/Value;,0
org.h2.expression.Expression.getBooleanValue(Lorg/h2/engine/Session;)Z,0
org.h2.table.TableFilter.isOk(Lorg/h2/expression/Expression;)Z,0
org.h2.table.TableFilter.next()Z,0.005
org.h2.command.dml.Select.gatherGroup(II)V,0.005
org.h2.command.dml.Select.queryGroup(ILorg/h2/result/LocalResult;JZ)V,0
org.h2.command.dml.Select.queryWithoutCache(ILorg/h2/result/ResultTarget;)Lorg/h2/result/ResultInterface;,0
org.h2.command.dml.Query.queryWithoutCacheLazyCheck(ILorg/h2/result/ResultTarget;)Lorg/h2/result/ResultInterface;,0
org.h2.command.dml.Query.query(ILorg/h2/result/ResultTarget;)Lorg/h2/result/ResultInterface;,0
org.h2.command.dml.Query.query(I)Lorg/h2/result/ResultInterface;,0
org.h2.command.CommandContainer.query(I)Lorg/h2/result/ResultInterface;,0
org.h2.command.Command.executeQuery(IZ)Lorg/h2/result/ResultInterface;,0
org.h2.jdbc.JdbcPreparedStatement.executeQuery()Ljava/sql/ResultSet;,0
edu.cmu.cs.mvelezce.bench.Database.query(Ljava/sql/PreparedStatement;)Ljava/sql/ResultSet;,0
edu.cmu.cs.mvelezce.bench.c.BenchCThread.processStockLevel()V,0.005
edu.cmu.cs.mvelezce.bench.c.BenchCThread.process()V,0
edu.cmu.cs.mvelezce.bench.c.BenchC.runTest()V,0.005
edu.cmu.cs.mvelezce.bench.RunBenchC.run([Ljava/lang/String;)V,0.011
edu.cmu.cs.mvelezce.bench.RunBenchC.main([Ljava/lang/String;)V,0

